team,displayName,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hit Outs,Tackles
Collingwood,"Mihocek, Brody",8,5,3,3,1,0,0,2
Collingwood,"Moore, Darcy",12,6,5,6,0,0,0,1
Collingwood,"Murray, Sam",19,13,5,6,0,0,0,0
Collingwood,"Pendlebury, Scott",37,15,2,22,0,1,0,7
Collingwood,"Phillips, Tom",33,16,10,17,0,0,0,4
Collingwood,"Scharenberg, Matt",11,5,6,6,0,0,0,1
Collingwood,"Sidebottom, Steele",38,17,5,21,0,0,0,3
Collingwood,"Stephenson, Jaidyn",9,7,1,2,0,2,0,3
Collingwood,"Thomas, Josh",16,10,4,6,4,0,0,3
Collingwood,"Varcoe, Travis",11,8,4,3,0,0,0,0
Collingwood,"Adams, Taylor",32,18,3,14,0,1,0,11
Collingwood,"Brown, Callum",5,3,2,2,0,0,0,10
Collingwood,"Cox, Mason",11,7,5,4,1,3,6,1
Collingwood,"Crisp, Jack",29,17,4,12,0,0,0,5
Collingwood,"Daicos, Josh",12,9,0,3,1,0,0,4
Collingwood,"Greenwood, Levi",15,11,6,4,0,0,0,2
Collingwood,"Grundy, Brodie",24,15,3,9,1,2,57,4
Collingwood,"Hoskin-Elliott, Will",8,6,1,2,2,0,0,0
Collingwood,"Langdon, Tom",26,12,8,14,0,0,0,1
Collingwood,"Madgen, Jack",13,5,1,8,0,0,0,2
Collingwood,"Maynard, Brayden",20,12,4,8,0,0,0,3
Collingwood,"Mayne, Chris",21,10,7,11,0,2,0,2
Collingwood,"Mihocek, Brody",10,9,6,1,0,0,0,1
Collingwood,"Moore, Darcy",6,3,3,3,0,0,0,0
Collingwood,"Murray, Sam",18,17,2,1,0,0,0,0
Collingwood,"Pendlebury, Scott",22,8,0,14,0,0,0,6
Collingwood,"Phillips, Tom",23,10,4,13,0,1,0,2
Collingwood,"Sidebottom, Steele",18,8,1,10,1,0,0,4
Collingwood,"Sier, Brayden",23,11,1,12,0,0,0,7
Collingwood,"Stephenson, Jaidyn",9,7,4,2,0,1,0,8
Collingwood,"Thomas, Josh",18,3,3,15,0,0,0,3
Collingwood,"Varcoe, Travis",11,7,3,4,4,0,0,2
Collingwood,"Adams, Taylor",33,16,2,17,0,1,0,2
Collingwood,"Aish, James",23,14,5,9,0,0,0,3
Collingwood,"Cox, Mason",8,5,4,3,0,1,2,1
Collingwood,"Crisp, Jack",26,14,8,12,0,1,0,4
Collingwood,"Greenwood, Levi",15,11,1,4,0,2,0,8
Collingwood,"Grundy, Brodie",13,7,2,6,0,1,35,3
Collingwood,"Hoskin-Elliott, Will",9,7,5,2,0,0,0,1
Collingwood,"Langdon, Tom",15,8,6,7,0,0,0,2
Collingwood,"Madgen, Jack",16,8,4,8,0,0,0,3
Collingwood,"Maynard, Brayden",16,6,3,10,0,0,0,1
Collingwood,"Mayne, Chris",15,7,5,8,2,1,0,2
Collingwood,"Mihocek, Brody",10,8,5,2,3,1,0,2
Collingwood,"Murray, Sam",21,12,4,9,0,0,0,1
Collingwood,"Oxley, Adam",11,5,3,6,0,1,0,3
Collingwood,"Pendlebury, Scott",28,13,1,15,0,0,0,1
Collingwood,"Phillips, Tom",22,13,7,9,0,1,0,0
Collingwood,"Sidebottom, Steele",28,13,5,15,0,1,0,3
Collingwood,"Sier, Brayden",27,12,2,15,1,0,0,5
Collingwood,"Stephenson, Jaidyn",25,19,8,6,2,0,0,2
Collingwood,"Thomas, Josh",12,7,2,5,1,1,0,4
Collingwood,"Varcoe, Travis",11,5,1,6,1,0,0,6
Collingwood,"de Goey, Jordan",12,9,4,3,4,3,0,1
Collingwood,"Adams, Taylor",30,15,5,15,1,1,0,7
Collingwood,"Aish, James",17,11,3,6,0,0,0,4
Collingwood,"Cox, Mason",11,10,8,1,1,1,11,2
Collingwood,"Crisp, Jack",24,6,3,18,0,0,0,3
Collingwood,"Greenwood, Levi",14,10,5,4,0,0,0,3
Collingwood,"Grundy, Brodie",25,9,2,16,1,0,42,9
Collingwood,"Hoskin-Elliott, Will",13,6,3,7,0,1,0,4
Collingwood,"Langdon, Tom",18,5,3,13,0,0,0,1
Collingwood,"Madgen, Jack",17,7,2,10,0,0,0,0
Collingwood,"Maynard, Brayden",23,13,2,10,0,0,0,7
Collingwood,"Mayne, Chris",27,12,7,15,1,0,0,5
Collingwood,"Mihocek, Brody",13,8,2,5,2,2,0,4
Collingwood,"Murphy, Nathan",14,7,2,7,0,0,0,2
Collingwood,"Oxley, Adam",12,10,4,2,1,0,0,6
Collingwood,"Pendlebury, Scott",26,9,0,17,0,0,0,7
Collingwood,"Phillips, Tom",20,13,3,7,2,0,0,0
Collingwood,"Sidebottom, Steele",33,13,4,20,1,0,0,5
Collingwood,"Sier, Brayden",16,11,1,5,1,0,0,7
Collingwood,"Stephenson, Jaidyn",9,8,3,1,2,2,0,1
Collingwood,"Thomas, Josh",11,5,3,6,1,0,0,3
Collingwood,"Varcoe, Travis",12,6,2,6,1,0,0,2
Collingwood,"de Goey, Jordan",14,10,6,4,2,2,0,1
Collingwood,"Adams, Taylor",26,17,3,9,1,1,0,3
Collingwood,"Aish, James",16,7,0,9,0,1,0,5
Collingwood,"Cox, Mason",13,10,6,3,1,0,6,2
Collingwood,"Crisp, Jack",20,11,3,9,1,0,0,6
Collingwood,"Greenwood, Levi",12,8,1,4,0,0,0,6
Collingwood,"Grundy, Brodie",24,11,6,13,0,0,34,4
Collingwood,"Hoskin-Elliott, Will",11,6,4,5,0,0,0,2
Collingwood,"Langdon, Tom",13,8,3,5,0,0,0,2
Collingwood,"Madgen, Jack",14,7,4,7,0,0,0,1
Collingwood,"Maynard, Brayden",17,11,3,6,0,0,0,6
Collingwood,"Mayne, Chris",9,6,3,3,0,1,0,1
Collingwood,"Mihocek, Brody",15,8,6,7,3,2,0,3
Collingwood,"Murphy, Nathan",9,6,3,3,0,0,0,1
Collingwood,"Oxley, Adam",11,6,2,5,0,0,0,2
Collingwood,"Pendlebury, Scott",30,16,4,14,1,0,0,5
Collingwood,"Phillips, Tom",20,15,2,5,1,0,0,5
Collingwood,"Sidebottom, Steele",32,20,7,12,0,1,0,4
Collingwood,"Sier, Brayden",23,7,2,16,0,0,0,5
Collingwood,"Stephenson, Jaidyn",8,6,3,2,2,1,0,3
Collingwood,"Thomas, Josh",17,11,4,6,1,0,0,3
Collingwood,"Varcoe, Travis",13,6,1,7,0,0,0,3
Collingwood,"de Goey, Jordan",19,16,5,3,0,1,0,1
Collingwood,"Adams, Taylor",26,18,4,8,2,0,0,7
Collingwood,"Aish, James",21,12,3,9,0,0,0,2
Collingwood,"Cox, Mason",5,4,2,1,0,0,1,0
Collingwood,"Crisp, Jack",21,13,4,8,0,0,0,3
Collingwood,"Goldsack, Tyson",6,1,0,5,0,0,0,1
Collingwood,"Greenwood, Levi",13,10,3,3,0,0,0,0
Collingwood,"Grundy, Brodie",18,7,2,11,0,0,48,3
Collingwood,"Hoskin-Elliott, Will",15,10,6,5,0,2,0,4
Collingwood,"Howe, Jeremy",16,10,6,6,0,0,0,2
Collingwood,"Langdon, Tom",12,3,2,9,0,0,0,3
Collingwood,"Maynard, Brayden",17,14,2,3,0,0,0,1
Collingwood,"Mayne, Chris",11,6,3,5,1,0,0,8
Collingwood,"Mihocek, Brody",13,11,6,2,2,3,0,2
Collingwood,"Pendlebury, Scott",17,8,3,9,0,1,0,5
Collingwood,"Phillips, Tom",26,17,8,9,0,0,0,3
Collingwood,"Sidebottom, Steele",27,17,5,10,0,0,0,2
Collingwood,"Sier, Brayden",26,8,1,18,0,0,0,2
Collingwood,"Stephenson, Jaidyn",15,9,5,6,1,1,0,2
Collingwood,"Thomas, Josh",21,10,1,11,1,0,0,4
Collingwood,"Treloar, Adam",24,12,0,12,0,0,0,1
Collingwood,"Varcoe, Travis",9,7,2,2,1,0,0,6
Collingwood,"de Goey, Jordan",11,5,3,6,2,1,0,3
Collingwood,"Adams, Taylor",24,15,3,9,0,0,0,10
Collingwood,"Aish, James",19,12,7,7,0,1,0,3
Collingwood,"Cox, Mason",11,7,3,4,0,0,6,5
Collingwood,"Crisp, Jack",14,7,4,7,0,0,0,0
Collingwood,"Goldsack, Tyson",7,4,2,3,0,0,0,2
Collingwood,"Greenwood, Levi",18,12,3,6,0,0,0,2
Collingwood,"Grundy, Brodie",18,10,2,8,0,0,38,5
Collingwood,"Hoskin-Elliott, Will",19,12,10,7,2,0,0,3
Collingwood,"Howe, Jeremy",23,14,4,9,0,0,0,1
Collingwood,"Langdon, Tom",21,9,10,12,0,0,0,2
Collingwood,"Maynard, Brayden",16,10,5,6,0,0,0,1
Collingwood,"Mayne, Chris",19,9,7,10,0,0,0,4
Collingwood,"Mihocek, Brody",9,7,3,2,1,1,0,2
Collingwood,"Pendlebury, Scott",25,12,1,13,0,0,0,11
Collingwood,"Phillips, Tom",29,23,5,6,0,2,0,2
Collingwood,"Sidebottom, Steele",31,20,6,11,0,0,0,3
Collingwood,"Sier, Brayden",19,7,1,12,0,0,0,0
Collingwood,"Stephenson, Jaidyn",10,7,2,3,0,3,0,3
Collingwood,"Thomas, Josh",15,9,4,6,2,1,0,3
Collingwood,"Treloar, Adam",29,11,4,18,0,2,0,5
Collingwood,"Varcoe, Travis",9,4,1,5,1,0,0,3
Collingwood,"de Goey, Jordan",14,11,8,3,3,2,0,0
Collingwood,"Adams, Taylor",36,17,2,19,0,0,0,5
Collingwood,"Aish, James",11,10,4,1,0,0,0,2
Collingwood,"Cox, Mason",15,13,11,2,3,1,4,2
Collingwood,"Crisp, Jack",30,18,8,12,2,0,0,2
Collingwood,"Goldsack, Tyson",8,5,3,3,0,1,0,3
Collingwood,"Greenwood, Levi",16,14,3,2,0,0,0,10
Collingwood,"Grundy, Brodie",21,10,4,11,1,0,56,4
Collingwood,"Hoskin-Elliott, Will",11,3,3,8,0,0,0,2
Collingwood,"Howe, Jeremy",13,9,5,4,0,0,0,1
Collingwood,"Langdon, Tom",24,16,13,8,0,0,0,2
Collingwood,"Maynard, Brayden",18,12,5,6,0,0,0,4
Collingwood,"Mayne, Chris",20,10,6,10,0,0,0,9
Collingwood,"Mihocek, Brody",14,8,4,6,2,1,0,2
Collingwood,"Pendlebury, Scott",24,9,0,15,0,0,0,4
Collingwood,"Phillips, Tom",20,16,1,4,0,0,0,6
Collingwood,"Sidebottom, Steele",41,21,13,20,0,0,0,2
Collingwood,"Sier, Brayden",20,7,3,13,0,0,0,3
Collingwood,"Stephenson, Jaidyn",14,7,5,7,1,0,0,2
Collingwood,"Thomas, Josh",14,8,3,6,0,0,0,2
Collingwood,"Treloar, Adam",19,8,2,11,1,1,0,3
Collingwood,"Varcoe, Travis",10,6,5,4,1,0,0,2
Collingwood,"de Goey, Jordan",10,8,4,2,4,2,0,0
Collingwood,"Adams, Taylor",31,22,4,9,1,0,0,5
Collingwood,"Aish, James",7,5,2,2,0,0,0,5
Collingwood,"Cox, Mason",9,9,7,0,2,0,8,4
Collingwood,"Crisp, Jack",25,18,9,7,0,0,0,2
Collingwood,"Goldsack, Tyson",9,1,0,8,0,0,0,3
Collingwood,"Greenwood, Levi",8,4,1,4,0,0,0,5
Collingwood,"Grundy, Brodie",10,5,4,5,0,0,49,6
Collingwood,"Hoskin-Elliott, Will",18,13,5,5,1,1,0,0
Collingwood,"Howe, Jeremy",13,12,6,1,0,0,0,5
Collingwood,"Langdon, Tom",23,10,7,13,0,0,0,1
Collingwood,"Maynard, Brayden",9,7,2,2,0,0,0,7
Collingwood,"Mayne, Chris",15,7,4,8,0,0,0,14
Collingwood,"Mihocek, Brody",15,10,6,5,1,1,0,2
Collingwood,"Pendlebury, Scott",20,9,1,11,0,0,0,3
Collingwood,"Phillips, Tom",21,15,4,6,0,0,0,5
Collingwood,"Sidebottom, Steele",14,7,4,7,0,0,0,5
Collingwood,"Sier, Brayden",21,9,0,12,0,0,0,4
Collingwood,"Stephenson, Jaidyn",9,6,2,3,2,0,0,3
Collingwood,"Thomas, Josh",13,6,1,7,0,2,0,5
Collingwood,"Treloar, Adam",26,12,3,14,0,0,0,11
Collingwood,"Varcoe, Travis",11,8,2,3,1,1,0,9
Collingwood,"de Goey, Jordan",13,12,5,1,3,1,0,0
Essendon,"Begley, Josh",11,7,1,4,1,2,0,5
Essendon,"Bellchambers, Tom",9,5,3,4,1,0,33,1
Essendon,"Brown, Mitch",13,8,8,5,0,0,0,0
Essendon,"Daniher, Joe",15,9,7,6,2,1,0,1
Essendon,"Dea, Matt",11,2,1,9,0,0,0,0
Essendon,"Goddard, Brendon",29,15,6,14,1,1,0,3
Essendon,"Green, Josh",11,10,1,1,2,2,0,2
Essendon,"Hartley, Michael",9,8,5,1,0,0,0,2
Essendon,"Heppell, Dyson",35,21,13,14,0,0,0,5
Essendon,"Hooker, Cale",15,8,9,7,3,1,0,3
Essendon,"Hurley, Michael",28,15,7,13,0,0,0,1
Essendon,"Langford, Kyle",23,11,3,12,0,0,0,2
Essendon,"McDonald-Tipungwuti, Anthony",14,9,6,5,0,1,0,5
Essendon,"McGrath, Andrew",26,9,3,17,1,0,0,4
Essendon,"McKenna, Conor",14,8,1,6,0,0,0,5
Essendon,"Merrett, Zach",7,3,0,4,0,0,0,1
Essendon,"Parish, Darcy",19,11,0,8,0,2,0,7
Essendon,"Saad, Adam",12,3,2,9,0,0,0,2
Essendon,"Smith, Devon",23,14,3,9,0,1,0,5
Essendon,"Stewart, James",16,10,7,6,3,2,6,4
Essendon,"Stringer, Jake",16,6,2,10,0,1,0,7
Essendon,"Zaharakis, David",35,22,4,13,0,0,0,4
Essendon,"Begley, Josh",12,5,3,7,2,1,0,2
Essendon,"Bellchambers, Tom",11,6,2,5,2,0,16,3
Essendon,"Brown, Mitch",16,8,6,8,0,0,0,3
Essendon,"Daniher, Joe",14,9,3,5,0,1,2,2
Essendon,"Dea, Matt",15,7,5,8,0,0,0,1
Essendon,"Goddard, Brendon",21,10,6,11,0,0,0,0
Essendon,"Green, Josh",12,9,2,3,2,1,0,4
Essendon,"Hartley, Michael",11,7,3,4,0,0,0,1
Essendon,"Heppell, Dyson",24,12,5,12,1,0,0,7
Essendon,"Hooker, Cale",12,7,4,5,1,1,0,2
Essendon,"Hurley, Michael",25,18,8,7,0,0,0,0
Essendon,"Langford, Kyle",15,11,2,4,1,0,0,3
Essendon,"McDonald-Tipungwuti, Anthony",7,5,1,2,1,0,0,1
Essendon,"McGrath, Andrew",16,7,0,9,0,0,0,3
Essendon,"McKenna, Conor",24,10,3,14,1,0,0,2
Essendon,"Merrett, Zach",21,10,0,11,0,0,0,6
Essendon,"Parish, Darcy",22,8,5,14,0,0,0,3
Essendon,"Saad, Adam",16,6,2,10,0,0,0,2
Essendon,"Smith, Devon",20,11,2,9,1,0,0,13
Essendon,"Stewart, James",12,8,6,4,2,1,0,0
Essendon,"Stringer, Jake",9,4,1,5,0,0,0,5
Essendon,"Zaharakis, David",24,14,2,10,0,0,0,9
Essendon,"Baguley, Mark",9,3,1,6,0,0,0,6
Essendon,"Begley, Josh",13,9,6,4,0,0,0,2
Essendon,"Bellchambers, Tom",10,7,3,3,0,0,33,0
Essendon,"Brown, Mitch",7,4,2,3,0,0,0,0
Essendon,"Daniher, Joe",12,9,6,3,2,2,3,1
Essendon,"Fantasia, Orazio",15,9,2,6,0,2,0,3
Essendon,"Goddard, Brendon",18,6,7,12,0,0,0,2
Essendon,"Green, Josh",14,9,2,5,2,0,0,3
Essendon,"Heppell, Dyson",21,16,5,5,0,0,0,3
Essendon,"Hooker, Cale",12,5,7,7,1,1,0,0
Essendon,"Hurley, Michael",21,15,4,6,0,0,0,0
Essendon,"McDonald-Tipungwuti, Anthony",12,6,2,6,1,1,0,4
Essendon,"McGrath, Andrew",20,11,5,9,0,0,0,3
Essendon,"McKenna, Conor",15,9,5,6,0,1,0,2
Essendon,"Merrett, Zach",13,10,3,3,1,1,0,3
Essendon,"Myers, David",16,9,2,7,0,0,0,2
Essendon,"Parish, Darcy",14,9,2,5,1,0,0,1
Essendon,"Saad, Adam",12,4,2,8,0,0,0,0
Essendon,"Smith, Devon",20,11,2,9,1,0,0,2
Essendon,"Stewart, James",7,6,5,1,2,0,2,1
Essendon,"Stringer, Jake",16,6,3,10,1,0,0,2
Essendon,"Zaharakis, David",26,13,4,13,0,0,0,3
Essendon,"Baguley, Mark",12,8,5,4,1,1,0,1
Essendon,"Begley, Josh",9,3,1,6,0,0,0,0
Essendon,"Bellchambers, Tom",15,7,3,8,0,0,45,1
Essendon,"Daniher, Joe",12,9,4,3,2,1,1,1
Essendon,"Fantasia, Orazio",11,7,2,4,1,1,0,6
Essendon,"Goddard, Brendon",28,17,6,11,1,0,0,1
Essendon,"Green, Josh",12,9,3,3,1,1,0,4
Essendon,"Guelfi, Matt",17,11,3,6,0,1,0,2
Essendon,"Hartley, Michael",14,8,5,6,0,0,0,2
Essendon,"Heppell, Dyson",31,14,6,17,0,0,0,7
Essendon,"Hooker, Cale",23,9,8,14,0,0,0,2
Essendon,"Hurley, Michael",29,24,15,5,0,0,0,1
Essendon,"McDonald-Tipungwuti, Anthony",11,7,5,4,1,0,0,4
Essendon,"McGrath, Andrew",15,8,2,7,0,0,0,2
Essendon,"Merrett, Zach",29,18,5,11,0,0,0,8
Essendon,"Myers, David",24,15,3,9,2,0,0,3
Essendon,"Parish, Darcy",19,11,4,8,0,1,0,3
Essendon,"Saad, Adam",9,3,3,6,0,0,0,3
Essendon,"Smith, Devon",17,9,0,8,0,1,0,11
Essendon,"Stewart, James",9,7,4,2,3,1,0,0
Essendon,"Stringer, Jake",13,11,3,2,4,1,0,1
Essendon,"Zaharakis, David",28,12,6,16,0,0,0,1
Essendon,"Baguley, Mark",15,6,7,9,0,0,0,1
Essendon,"Begley, Josh",2,1,0,1,0,0,0,0
Essendon,"Bellchambers, Tom",13,6,5,7,0,0,20,0
Essendon,"Daniher, Joe",22,19,10,3,1,1,1,3
Essendon,"Goddard, Brendon",33,16,9,17,0,0,0,5
Essendon,"Green, Josh",2,0,0,2,0,0,0,0
Essendon,"Guelfi, Matt",15,9,9,6,0,1,0,2
Essendon,"Hartley, Michael",16,12,8,4,0,0,0,1
Essendon,"Heppell, Dyson",27,17,7,10,1,0,0,2
Essendon,"Hooker, Cale",18,9,8,9,1,1,0,1
Essendon,"Hurley, Michael",29,17,10,12,0,0,0,1
Essendon,"McDonald-Tipungwuti, Anthony",14,8,6,6,1,0,0,1
Essendon,"McGrath, Andrew",10,5,5,5,0,0,0,2
Essendon,"Merrett, Jackson",15,9,7,6,0,0,0,3
Essendon,"Merrett, Zach",33,14,4,19,0,1,0,4
Essendon,"Myers, David",20,9,4,11,0,0,0,4
Essendon,"Parish, Darcy",28,9,2,19,0,0,0,4
Essendon,"Saad, Adam",23,12,2,11,0,1,0,3
Essendon,"Smith, Devon",20,13,4,7,0,0,0,6
Essendon,"Stewart, James",11,8,8,3,1,1,2,0
Essendon,"Stringer, Jake",13,10,6,3,2,1,0,3
Essendon,"Zaharakis, David",34,16,6,18,0,2,0,2
Essendon,"Ambrose, Patrick",15,5,3,10,0,0,0,2
Essendon,"Baguley, Mark",9,5,3,4,0,0,0,5
Essendon,"Daniher, Joe",11,10,5,1,0,3,1,1
Essendon,"Goddard, Brendon",24,6,8,18,0,1,0,6
Essendon,"Guelfi, Matt",19,9,4,10,0,0,0,3
Essendon,"Heppell, Dyson",18,11,2,7,0,0,0,6
Essendon,"Hooker, Cale",20,3,3,17,0,0,0,1
Essendon,"Hurley, Michael",26,20,7,6,0,0,0,0
Essendon,"Laverde, Jayden",21,12,10,9,1,1,0,2
Essendon,"Leuenberger, Matthew",19,9,0,10,0,0,23,3
Essendon,"McDonald-Tipungwuti, Anthony",13,8,2,5,2,2,0,2
Essendon,"McGrath, Andrew",26,12,5,14,0,0,0,2
Essendon,"McNiece, Ben",16,7,3,9,0,0,0,3
Essendon,"Merrett, Jackson",8,3,0,5,0,0,0,1
Essendon,"Merrett, Zach",29,15,2,14,0,0,0,10
Essendon,"Mutch, Kobe",20,12,6,8,0,0,0,1
Essendon,"Parish, Darcy",20,10,4,10,0,0,0,7
Essendon,"Saad, Adam",14,7,3,7,0,0,0,5
Essendon,"Smith, Devon",22,12,2,10,2,1,0,6
Essendon,"Stewart, James",14,8,1,6,1,1,2,3
Essendon,"Stringer, Jake",9,8,5,1,3,3,0,2
Essendon,"Zaharakis, David",28,12,3,16,1,0,0,7
Essendon,"Ambrose, Patrick",12,7,1,5,1,0,0,2
Essendon,"Baguley, Mark",13,5,7,8,1,0,0,3
Essendon,"Bellchambers, Tom",20,12,8,8,1,0,32,0
Essendon,"Daniher, Joe",11,8,4,3,1,0,1,0
Essendon,"Goddard, Brendon",27,13,6,14,0,0,0,0
Essendon,"Heppell, Dyson",28,13,6,15,1,0,0,5
Essendon,"Hooker, Cale",22,10,4,12,1,0,0,0
Essendon,"Hurley, Michael",27,11,5,16,0,0,0,2
Essendon,"Laverde, Jayden",7,3,3,4,0,1,0,4
Essendon,"McDonald-Tipungwuti, Anthony",7,3,2,4,1,0,0,2
Essendon,"McGrath, Andrew",27,8,3,19,0,0,0,2
Essendon,"McKenna, Conor",19,9,2,10,0,0,0,2
Essendon,"McNiece, Ben",11,7,4,4,0,0,0,4
Essendon,"Merrett, Zach",17,12,1,5,0,0,0,3
Essendon,"Mutch, Kobe",17,9,4,8,1,0,0,1
Essendon,"Myers, David",19,6,3,13,0,0,0,3
Essendon,"Parish, Darcy",15,5,1,10,1,0,0,1
Essendon,"Saad, Adam",14,6,1,8,0,0,0,1
Essendon,"Smith, Devon",21,11,4,10,0,1,0,7
Essendon,"Stewart, James",20,10,7,10,1,3,2,0
Essendon,"Stringer, Jake",11,4,2,7,0,0,0,1
Essendon,"Zaharakis, David",25,13,6,12,0,0,0,2
Essendon,"Ambrose, Patrick",8,7,3,1,1,0,0,9
Essendon,"Baguley, Mark",14,5,5,9,0,0,0,5
Essendon,"Bellchambers, Tom",9,6,1,3,0,1,55,3
Essendon,"Fantasia, Orazio",18,8,4,10,2,2,0,5
Essendon,"Goddard, Brendon",16,6,2,10,0,0,0,0
Essendon,"Heppell, Dyson",27,14,5,13,1,0,0,1
Essendon,"Hooker, Cale",23,14,8,9,0,1,0,3
Essendon,"Hurley, Michael",17,10,3,7,0,0,0,1
Essendon,"Laverde, Jayden",9,5,2,4,0,1,0,0
Essendon,"McDonald-Tipungwuti, Anthony",9,5,3,4,1,1,0,7
Essendon,"McKenna, Conor",19,19,3,0,1,0,0,3
Essendon,"McKernan, Shaun",16,11,8,5,2,2,8,4
Essendon,"McNiece, Ben",10,7,2,3,0,0,0,4
Essendon,"Merrett, Zach",16,9,1,7,1,1,0,8
Essendon,"Mutch, Kobe",11,8,4,3,0,0,0,1
Essendon,"Myers, David",20,12,3,8,0,0,0,7
Essendon,"Parish, Darcy",13,4,2,9,0,2,0,3
Essendon,"Saad, Adam",18,9,1,9,0,0,0,3
Essendon,"Smith, Devon",21,11,2,10,0,0,0,15
Essendon,"Stewart, James",11,5,3,6,0,1,0,2
Essendon,"Stringer, Jake",14,11,2,3,0,1,0,1
Essendon,"Zaharakis, David",25,15,7,10,1,0,0,6
Essendon,"Ambrose, Patrick",15,10,8,5,0,0,0,1
Essendon,"Baguley, Mark",16,11,6,5,1,0,0,7
Essendon,"Bellchambers, Tom",8,6,2,2,0,1,24,0
Essendon,"Clarke, Dylan",9,5,1,4,0,0,0,5
Essendon,"Dea, Matt",15,10,8,5,0,0,0,3
Essendon,"Fantasia, Orazio",18,8,7,10,2,0,0,8
Essendon,"Goddard, Brendon",24,16,10,8,0,0,0,1
Essendon,"Guelfi, Matt",14,10,5,4,1,0,0,3
Essendon,"Heppell, Dyson",28,16,6,12,1,0,0,4
Essendon,"Hooker, Cale",21,10,11,11,0,0,0,2
Essendon,"Langford, Kyle",16,11,5,5,0,0,0,8
Essendon,"Laverde, Jayden",8,6,2,2,0,0,0,3
Essendon,"McDonald-Tipungwuti, Anthony",15,11,4,4,0,1,0,6
Essendon,"McKenna, Conor",18,15,2,3,1,2,0,2
Essendon,"McKernan, Shaun",16,13,6,3,4,4,11,1
Essendon,"Merrett, Zach",32,16,1,16,0,0,0,6
Essendon,"Ridley, Jordan",25,16,7,9,0,0,0,0
Essendon,"Saad, Adam",18,9,5,9,0,0,0,4
Essendon,"Smith, Devon",18,11,4,7,0,2,0,10
Essendon,"Stewart, James",16,9,7,7,1,1,2,4
Essendon,"Stringer, Jake",19,12,5,7,1,0,0,7
Essendon,"Zaharakis, David",33,18,8,15,0,0,0,6
Essendon,"Ambrose, Patrick",4,3,2,1,0,0,0,0
Essendon,"Baguley, Mark",13,11,4,2,3,1,0,7
Essendon,"Bellchambers, Tom",3,3,1,0,0,0,45,2
Essendon,"Dea, Matt",8,4,2,4,0,0,0,1
Essendon,"Fantasia, Orazio",15,10,2,5,1,1,0,6
Essendon,"Goddard, Brendon",21,13,8,8,1,0,0,3
Essendon,"Guelfi, Matt",21,16,4,5,0,0,0,5
Essendon,"Heppell, Dyson",28,20,3,8,0,1,0,5
Essendon,"Hooker, Cale",11,2,2,9,0,0,0,0
Essendon,"Langford, Kyle",17,8,1,9,1,0,0,6
Essendon,"Laverde, Jayden",17,9,3,8,0,0,0,1
Essendon,"McDonald-Tipungwuti, Anthony",7,4,3,3,0,0,0,6
Essendon,"McGrath, Andrew",18,13,2,5,1,0,0,3
Essendon,"McKenna, Conor",20,16,5,4,0,0,0,1
Essendon,"McKernan, Shaun",12,7,3,5,1,1,15,2
Essendon,"Merrett, Zach",24,11,3,13,0,0,0,8
Essendon,"Ridley, Jordan",9,7,4,2,0,0,0,3
Essendon,"Saad, Adam",22,16,4,6,0,0,0,3
Essendon,"Smith, Devon",21,13,2,8,1,0,0,13
Essendon,"Stewart, James",11,5,3,6,1,0,0,3
Essendon,"Stringer, Jake",16,11,1,5,3,2,0,2
Essendon,"Zaharakis, David",33,27,7,6,1,2,0,5
Essendon,"Baguley, Mark",9,6,6,3,0,0,0,4
Essendon,"Bellchambers, Tom",17,11,5,6,0,0,39,2
Essendon,"Dea, Matt",19,13,7,6,0,0,0,1
Essendon,"Fantasia, Orazio",8,3,0,5,1,0,0,7
Essendon,"Goddard, Brendon",22,10,5,12,0,0,0,3
Essendon,"Guelfi, Matt",16,11,4,5,0,1,0,4
Essendon,"Heppell, Dyson",22,14,4,8,0,0,0,4
Essendon,"Hooker, Cale",16,8,7,8,0,0,0,1
Essendon,"Hurley, Michael",21,14,4,7,0,0,0,0
Essendon,"Langford, Kyle",20,10,4,10,0,0,0,5
Essendon,"Laverde, Jayden",12,9,4,3,1,0,0,5
Essendon,"McDonald-Tipungwuti, Anthony",10,8,4,2,2,2,0,4
Essendon,"McGrath, Andrew",15,7,4,8,0,0,0,5
Essendon,"McKenna, Conor",18,10,2,8,0,0,0,0
Essendon,"McKernan, Shaun",13,10,7,3,0,0,9,3
Essendon,"Merrett, Zach",25,13,4,12,1,0,0,5
Essendon,"Ridley, Jordan",7,6,3,1,0,0,0,1
Essendon,"Saad, Adam",22,10,3,12,0,0,0,3
Essendon,"Smith, Devon",26,19,9,7,1,0,0,6
Essendon,"Stewart, James",11,7,4,4,0,2,0,0
Essendon,"Stringer, Jake",29,15,5,14,0,1,0,1
Essendon,"Zaharakis, David",3,3,1,0,0,0,0,0
Essendon,"Baguley, Mark",9,6,5,3,0,0,0,3
Essendon,"Bellchambers, Tom",8,4,0,4,0,0,21,2
Essendon,"Brown, Mitch",13,10,5,3,2,2,0,2
Essendon,"Dea, Matt",10,5,4,5,0,0,0,0
Essendon,"Fantasia, Orazio",12,6,4,6,0,1,0,6
Essendon,"Goddard, Brendon",20,7,4,13,0,0,0,0
Essendon,"Green, Josh",12,4,2,8,1,1,0,2
